file_id,transcripcion,emocion_target,valencia,activacion,target_stress,path_video,path_audio,duration,session,escenario,split
MSP-IMPROV-S08N-F03-T-FM01,A preliminary study shows rest to be more inquisitive than once thought.,N,2.833333,3.666667,0,./data/RAW/MSP-Improv/Video/session3/S08N/T/MSP-IMPROV-S08N-F03-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session3/S08N/T/MSP-IMPROV-S08N-F03-T-FM01.wav,5.3553500000000005,session3,T,train
MSP-IMPROV-S02S-F04-T-FM01,I'm quite sure that we will find somewhere. In other words.,S,2.230769,3.807692,1,./data/RAW/MSP-Improv/Video/session4/S02S/T/MSP-IMPROV-S02S-F04-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session4/S02S/T/MSP-IMPROV-S02S-F04-T-FM01.wav,2.65265,session4,T,dev
MSP-IMPROV-S04S-M03-T-MF02,The floor was completely covered. .,S,2.238095,3.857143,1,./data/RAW/MSP-Improv/Video/session3/S04S/T/MSP-IMPROV-S04S-M03-T-MF02.avi,./data/RAW/MSP-Improv/Audio/session3/S04S/T/MSP-IMPROV-S04S-M03-T-MF02.wav,2.585916666666667,session3,T,train
MSP-IMPROV-S15H-M02-T-MF01,Only I joined during the ceremony.,H,3.37931,3.413793,0,./data/RAW/MSP-Improv/Video/session2/S15H/T/MSP-IMPROV-S15H-M02-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session2/S15H/T/MSP-IMPROV-S15H-M02-T-MF01.wav,2.3690333333333333,session2,T,train
MSP-IMPROV-S13A-M05-T-MF01,She told me what you did.,A,2.032258,2.709677,0,./data/RAW/MSP-Improv/Video/session5/S13A/T/MSP-IMPROV-S13A-M05-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session5/S13A/T/MSP-IMPROV-S13A-M05-T-MF01.wav,2.018683333333333,session5,T,train
MSP-IMPROV-S02S-M05-T-MF01,I'm quite sure that we'll find some way or another.,S,2.25,3.791667,1,./data/RAW/MSP-Improv/Video/session5/S02S/T/MSP-IMPROV-S02S-M05-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session5/S02S/T/MSP-IMPROV-S02S-M05-T-MF01.wav,3.6870166666666666,session5,T,train
MSP-IMPROV-S01A-F02-T-FM01,How can I not?,A,2.28125,3.15625,0,./data/RAW/MSP-Improv/Video/session2/S01A/T/MSP-IMPROV-S01A-F02-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session2/S01A/T/MSP-IMPROV-S01A-F02-T-FM01.wav,1.95195,session2,T,train
MSP-IMPROV-S03S-M01-T-MF01,Ella Jorgensen made the pudding.,S,2.129032,3.354839,0,./data/RAW/MSP-Improv/Video/session1/S03S/T/MSP-IMPROV-S03S-M01-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session1/S03S/T/MSP-IMPROV-S03S-M01-T-MF01.wav,1.4180833333333334,session1,T,train
MSP-IMPROV-S11S-F04-T-FM01,It is raining outside.,S,2.862069,3.758621,0,./data/RAW/MSP-Improv/Video/session4/S11S/T/MSP-IMPROV-S11S-F04-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session4/S11S/T/MSP-IMPROV-S11S-F04-T-FM01.wav,1.4681333333333333,session4,T,dev
MSP-IMPROV-S06N-F06-T-FM01,It has all been scheduled since Wednesday. Okay.,N,2.727273,3.636364,0,./data/RAW/MSP-Improv/Video/session6/S06N/T/MSP-IMPROV-S06N-F06-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session6/S06N/T/MSP-IMPROV-S06N-F06-T-FM01.wav,2.3857166666666667,session6,T,dev
MSP-IMPROV-S06S-F01-T-FM01,It has all been scheduled since Wednesday.,S,2.222222,3.851852,1,./data/RAW/MSP-Improv/Video/session1/S06S/T/MSP-IMPROV-S06S-F01-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session1/S06S/T/MSP-IMPROV-S06S-F01-T-FM01.wav,2.8194833333333333,session1,T,train
MSP-IMPROV-S08H-F05-T-FM01,A preliminary study shows rats to be more inquisitive than once thought.,H,4.483871,2.451613,0,./data/RAW/MSP-Improv/Video/session5/S08H/T/MSP-IMPROV-S08H-F05-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session5/S08H/T/MSP-IMPROV-S08H-F05-T-FM01.wav,5.221883333333333,session5,T,train
MSP-IMPROV-S06N-F03-T-FM01,It has all been scheduled since Wednesday.,N,2.529412,3.529412,1,./data/RAW/MSP-Improv/Video/session3/S06N/T/MSP-IMPROV-S06N-F03-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session3/S06N/T/MSP-IMPROV-S06N-F03-T-FM01.wav,2.6860166666666667,session3,T,train
MSP-IMPROV-S09S-M03-T-MF01,That's it. The meeting is finished.,S,2.4,4.333333,1,./data/RAW/MSP-Improv/Video/session3/S09S/T/MSP-IMPROV-S09S-M03-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session3/S09S/T/MSP-IMPROV-S09S-M03-T-MF01.wav,2.5358666666666667,session3,T,train
MSP-IMPROV-S02A-F03-T-FM02,I'm quite sure that we will find some way or another.,A,1.888889,3.037037,0,./data/RAW/MSP-Improv/Video/session3/S02A/T/MSP-IMPROV-S02A-F03-T-FM02.avi,./data/RAW/MSP-Improv/Audio/session3/S02A/T/MSP-IMPROV-S02A-F03-T-FM02.wav,3.520183333333333,session3,T,train
MSP-IMPROV-S09S-F03-T-FM01,"That's it, the meeting is finished.",S,2.558824,3.794118,1,./data/RAW/MSP-Improv/Video/session3/S09S/T/MSP-IMPROV-S09S-F03-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session3/S09S/T/MSP-IMPROV-S09S-F03-T-FM01.wav,2.95295,session3,T,train
MSP-IMPROV-S05H-M03-T-MF01,They're just going to go ahead and regardless.,H,3.483871,3.967742,0,./data/RAW/MSP-Improv/Video/session3/S05H/T/MSP-IMPROV-S05H-M03-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session3/S05H/T/MSP-IMPROV-S05H-M03-T-MF01.wav,2.919583333333333,session3,T,train
MSP-IMPROV-S05S-M02-T-MF01,They're just going to go ahead regardless. .,S,2.259259,3.444444,1,./data/RAW/MSP-Improv/Video/session2/S05S/T/MSP-IMPROV-S05S-M02-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session2/S05S/T/MSP-IMPROV-S05S-M02-T-MF01.wav,3.55355,session2,T,train
MSP-IMPROV-S05S-F06-T-FM01,They're just going to go ahead regardless.,S,1.923077,3.730769,1,./data/RAW/MSP-Improv/Video/session6/S05S/T/MSP-IMPROV-S05S-F06-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session6/S05S/T/MSP-IMPROV-S05S-F06-T-FM01.wav,3.2866166666666667,session6,T,dev
MSP-IMPROV-S04A-M05-T-MF01,The floor was completely covered. .,A,2.516129,2.935484,0,./data/RAW/MSP-Improv/Video/session5/S04A/T/MSP-IMPROV-S04A-M05-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session5/S04A/T/MSP-IMPROV-S04A-M05-T-MF01.wav,3.4200833333333334,session5,T,train
MSP-IMPROV-S03A-M05-T-MF01,Ella Jorgensen made the pudding.,A,1.888889,2.666667,0,./data/RAW/MSP-Improv/Video/session5/S03A/T/MSP-IMPROV-S03A-M05-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session5/S03A/T/MSP-IMPROV-S03A-M05-T-MF01.wav,3.0864166666666666,session5,T,train
MSP-IMPROV-S08A-F01-T-FM01,A preliminary study shows rats to be more inquisitive than once thought.Really?,A,3.333333,3.166667,0,./data/RAW/MSP-Improv/Video/session1/S08A/T/MSP-IMPROV-S08A-F01-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session1/S08A/T/MSP-IMPROV-S08A-F01-T-FM01.wav,4.487816666666666,session1,T,train
MSP-IMPROV-S13N-F04-T-FM01,She told me what you did.,N,2.470588,3.647059,1,./data/RAW/MSP-Improv/Video/session4/S13N/T/MSP-IMPROV-S13N-F04-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session4/S13N/T/MSP-IMPROV-S13N-F04-T-FM01.wav,1.4347666666666667,session4,T,dev
MSP-IMPROV-S07N-M04-T-MF01,I'm going shopping.,N,3.142857,3.285714,0,./data/RAW/MSP-Improv/Video/session4/S07N/T/MSP-IMPROV-S07N-M04-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session4/S07N/T/MSP-IMPROV-S07N-M04-T-MF01.wav,1.85185,session4,T,dev
MSP-IMPROV-S14H-F02-T-FM01,Your grandmother is on the phone.,H,4.173913,3.26087,0,./data/RAW/MSP-Improv/Video/session2/S14H/T/MSP-IMPROV-S14H-F02-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session2/S14H/T/MSP-IMPROV-S14H-F02-T-FM01.wav,2.569233333333333,session2,T,train
MSP-IMPROV-S12A-M02-T-MF01,Your dog is insane.,A,1.884615,3.038462,0,./data/RAW/MSP-Improv/Video/session2/S12A/T/MSP-IMPROV-S12A-M02-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session2/S12A/T/MSP-IMPROV-S12A-M02-T-MF01.wav,2.15215,session2,T,train
MSP-IMPROV-S05S-F02-T-FM01,They're just going to go ahead regardless.,S,2.136364,3.409091,1,./data/RAW/MSP-Improv/Video/session2/S05S/T/MSP-IMPROV-S05S-F02-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session2/S05S/T/MSP-IMPROV-S05S-F02-T-FM01.wav,2.85285,session2,T,train
MSP-IMPROV-S09S-F01-T-FM01,That's it. The meeting is finished.,S,1.870968,2.903226,0,./data/RAW/MSP-Improv/Video/session1/S09S/T/MSP-IMPROV-S09S-F01-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session1/S09S/T/MSP-IMPROV-S09S-F01-T-FM01.wav,1.9185833333333333,session1,T,train
MSP-IMPROV-S08S-F06-T-FM01,A preliminary study shows rats to be more inquisitive than one spot.,S,3.030303,3.272727,0,./data/RAW/MSP-Improv/Video/session6/S08S/T/MSP-IMPROV-S08S-F06-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session6/S08S/T/MSP-IMPROV-S08S-F06-T-FM01.wav,4.421083333333334,session6,T,dev
MSP-IMPROV-S01H-F03-T-FM01,How can I not .,H,2.565217,2.956522,0,./data/RAW/MSP-Improv/Video/session3/S01H/T/MSP-IMPROV-S01H-F03-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session3/S01H/T/MSP-IMPROV-S01H-F03-T-FM01.wav,2.3857166666666667,session3,T,train
MSP-IMPROV-S10A-M05-T-MF01,I don't know how she could miss this opportunity .,A,2.413793,3.034483,0,./data/RAW/MSP-Improv/Video/session5/S10A/T/MSP-IMPROV-S10A-M05-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session5/S10A/T/MSP-IMPROV-S10A-M05-T-MF01.wav,3.186516666666667,session5,T,train
MSP-IMPROV-S06A-F06-T-FM01,It has all been scheduled since Wednesday.,A,2.285714,3.238095,0,./data/RAW/MSP-Improv/Video/session6/S06A/T/MSP-IMPROV-S06A-F06-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session6/S06A/T/MSP-IMPROV-S06A-F06-T-FM01.wav,2.919583333333333,session6,T,dev
MSP-IMPROV-S06H-M01-T-MF01,It's all been scheduled since Wednesday.,H,2.966667,3.4,0,./data/RAW/MSP-Improv/Video/session1/S06H/T/MSP-IMPROV-S06H-M01-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session1/S06H/T/MSP-IMPROV-S06H-M01-T-MF01.wav,1.6850166666666666,session1,T,train
MSP-IMPROV-S06A-F02-T-FM01,It is all been scheduled since Wednesday.,A,2.090909,3.227273,0,./data/RAW/MSP-Improv/Video/session2/S06A/T/MSP-IMPROV-S06A-F02-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session2/S06A/T/MSP-IMPROV-S06A-F02-T-FM01.wav,3.1031,session2,T,train
MSP-IMPROV-S01A-F06-T-FM01,How can I not.,A,2.034483,2.758621,0,./data/RAW/MSP-Improv/Video/session6/S01A/T/MSP-IMPROV-S01A-F06-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session6/S01A/T/MSP-IMPROV-S01A-F06-T-FM01.wav,2.619283333333333,session6,T,dev
MSP-IMPROV-S04A-F01-T-FM01,The floor was completely covered.,A,2.483871,3.322581,0,./data/RAW/MSP-Improv/Video/session1/S04A/T/MSP-IMPROV-S04A-F01-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session1/S04A/T/MSP-IMPROV-S04A-F01-T-FM01.wav,1.85185,session1,T,train
MSP-IMPROV-S08H-F01-T-FM01,A preliminary study shows rats to be more inquisitive than once thought.,H,4.434783,2.565217,0,./data/RAW/MSP-Improv/Video/session1/S08H/T/MSP-IMPROV-S08H-F01-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session1/S08H/T/MSP-IMPROV-S08H-F01-T-FM01.wav,4.120783333333334,session1,T,train
MSP-IMPROV-S13A-F04-T-FM01,She told me what you did.,A,2.148148,3.111111,0,./data/RAW/MSP-Improv/Video/session4/S13A/T/MSP-IMPROV-S13A-F04-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session4/S13A/T/MSP-IMPROV-S13A-F04-T-FM01.wav,1.1678333333333333,session4,T,dev
MSP-IMPROV-S07S-F06-T-FM01,I am going shopping.,S,3.166667,3.611111,0,./data/RAW/MSP-Improv/Video/session6/S07S/T/MSP-IMPROV-S07S-F06-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session6/S07S/T/MSP-IMPROV-S07S-F06-T-FM01.wav,2.318983333333333,session6,T,dev
MSP-IMPROV-S14S-M05-T-MF01,Your grandmother is on the phone.,S,2.5,3.9,1,./data/RAW/MSP-Improv/Video/session5/S14S/T/MSP-IMPROV-S14S-M05-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session5/S14S/T/MSP-IMPROV-S14S-M05-T-MF01.wav,1.85185,session5,T,train
MSP-IMPROV-S12H-M04-T-MF01,Your dog is insane.,H,3.789474,2.815789,0,./data/RAW/MSP-Improv/Video/session4/S12H/T/MSP-IMPROV-S12H-M04-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session4/S12H/T/MSP-IMPROV-S12H-M04-T-MF01.wav,2.45245,session4,T,dev
MSP-IMPROV-S14S-F05-T-FM01,Your grandmother's on the phone.,S,2.714286,3.809524,0,./data/RAW/MSP-Improv/Video/session5/S14S/T/MSP-IMPROV-S14S-F05-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session5/S14S/T/MSP-IMPROV-S14S-F05-T-FM01.wav,2.585916666666667,session5,T,train
MSP-IMPROV-S09N-F03-T-FM01,"That's it, the meeting is finished.",N,2.965517,3.827586,0,./data/RAW/MSP-Improv/Video/session3/S09N/T/MSP-IMPROV-S09N-F03-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session3/S09N/T/MSP-IMPROV-S09N-F03-T-FM01.wav,2.2188833333333333,session3,T,train
MSP-IMPROV-S13S-M04-T-MF01,"Well, she told me what you did .",S,1.73913,3.130435,0,./data/RAW/MSP-Improv/Video/session4/S13S/T/MSP-IMPROV-S13S-M04-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session4/S13S/T/MSP-IMPROV-S13S-M04-T-MF01.wav,2.419083333333333,session4,T,dev
MSP-IMPROV-S08A-M03-T-MF01,A preliminary study shows drive to be more inquisitive in one spot.,A,3.074074,3.777778,0,./data/RAW/MSP-Improv/Video/session3/S08A/T/MSP-IMPROV-S08A-M03-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session3/S08A/T/MSP-IMPROV-S08A-M03-T-MF01.wav,4.55455,session3,T,train
MSP-IMPROV-S03S-F02-T-FM01,Ella Jorgensen made the pudding.,S,3.5,3.772727,0,./data/RAW/MSP-Improv/Video/session2/S03S/T/MSP-IMPROV-S03S-F02-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session2/S03S/T/MSP-IMPROV-S03S-F02-T-FM01.wav,1.9853166666666664,session2,T,train
MSP-IMPROV-S07S-M03-T-MF01,I'm going shopping.,S,2.823529,4.029412,0,./data/RAW/MSP-Improv/Video/session3/S07S/T/MSP-IMPROV-S07S-M03-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session3/S07S/T/MSP-IMPROV-S07S-M03-T-MF01.wav,2.6359666666666666,session3,T,train
MSP-IMPROV-S15S-F04-T-FM01,Only I joined her in the ceremony .,S,2.030303,3.939394,1,./data/RAW/MSP-Improv/Video/session4/S15S/T/MSP-IMPROV-S15S-F04-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session4/S15S/T/MSP-IMPROV-S15S-F04-T-FM01.wav,2.5025,session4,T,dev
MSP-IMPROV-S06H-F01-T-FM01,It has all been scheduled since Wednesday.,H,4.46875,2.75,0,./data/RAW/MSP-Improv/Video/session1/S06H/T/MSP-IMPROV-S06H-F01-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session1/S06H/T/MSP-IMPROV-S06H-F01-T-FM01.wav,2.0854166666666667,session1,T,train
MSP-IMPROV-S02N-M01-T-MF01,I'm quite sure that we'll find some way or another.,N,2.625,3.65625,1,./data/RAW/MSP-Improv/Video/session1/S02N/T/MSP-IMPROV-S02N-M01-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session1/S02N/T/MSP-IMPROV-S02N-M01-T-MF01.wav,2.55255,session1,T,train
MSP-IMPROV-S08N-F01-T-FM01,A preliminary study shows rats to be more inquisitive than once thought.Really?,N,2.774194,3.935484,0,./data/RAW/MSP-Improv/Video/session1/S08N/T/MSP-IMPROV-S08N-F01-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session1/S08N/T/MSP-IMPROV-S08N-F01-T-FM01.wav,3.820483333333333,session1,T,train
MSP-IMPROV-S10N-F04-T-FM01,I don't know how she could miss this opportunity-,N,2.648649,3.621622,1,./data/RAW/MSP-Improv/Video/session4/S10N/T/MSP-IMPROV-S10N-F04-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session4/S10N/T/MSP-IMPROV-S10N-F04-T-FM01.wav,2.285616666666667,session4,T,dev
MSP-IMPROV-S07A-F01-T-FM01,I am going shopping.,A,3.035714,3.321429,0,./data/RAW/MSP-Improv/Video/session1/S07A/T/MSP-IMPROV-S07A-F01-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session1/S07A/T/MSP-IMPROV-S07A-F01-T-FM01.wav,1.85185,session1,T,train
MSP-IMPROV-S12N-F06-T-FM01,Your dog isn't saying.,N,3.258065,3.548387,0,./data/RAW/MSP-Improv/Video/session6/S12N/T/MSP-IMPROV-S12N-F06-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session6/S12N/T/MSP-IMPROV-S12N-F06-T-FM01.wav,3.0864166666666666,session6,T,dev
MSP-IMPROV-S12S-F06-T-FM01,Your dog is insane.,S,1.695652,3.391304,0,./data/RAW/MSP-Improv/Video/session6/S12S/T/MSP-IMPROV-S12S-F06-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session6/S12S/T/MSP-IMPROV-S12S-F06-T-FM01.wav,4.4544500000000005,session6,T,dev
MSP-IMPROV-S04N-M01-T-MF01,The floor was completely covered-,N,2.777778,3.481481,0,./data/RAW/MSP-Improv/Video/session1/S04N/T/MSP-IMPROV-S04N-M01-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session1/S04N/T/MSP-IMPROV-S04N-M01-T-MF01.wav,1.0176833333333333,session1,T,train
MSP-IMPROV-S10A-F05-T-FM01,I don't know how she could miss this opportunity.,A,1.75,2.535714,0,./data/RAW/MSP-Improv/Video/session5/S10A/T/MSP-IMPROV-S10A-F05-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session5/S10A/T/MSP-IMPROV-S10A-F05-T-FM01.wav,4.65465,session5,T,train
MSP-IMPROV-S08S-M04-T-MF01,A preliminary study shows rats to be more inquisitive than once thought.,S,2.571429,3.142857,0,./data/RAW/MSP-Improv/Video/session4/S08S/T/MSP-IMPROV-S08S-M04-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session4/S08S/T/MSP-IMPROV-S08S-M04-T-MF01.wav,5.221883333333333,session4,T,dev
MSP-IMPROV-S01H-M01-T-MF01,How could I not?,H,3.866667,3.066667,0,./data/RAW/MSP-Improv/Video/session1/S01H/T/MSP-IMPROV-S01H-M01-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session1/S01H/T/MSP-IMPROV-S01H-M01-T-MF01.wav,0.75075,session1,T,train
MSP-IMPROV-S02H-F06-T-FM01,I'm quite sure that we will find some way or another.,H,3.217391,3.347826,0,./data/RAW/MSP-Improv/Video/session6/S02H/T/MSP-IMPROV-S02H-F06-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session6/S02H/T/MSP-IMPROV-S02H-F06-T-FM01.wav,3.219883333333333,session6,T,dev
MSP-IMPROV-S07N-M02-T-MF01,I'm going shopping.,N,3.090909,3.969697,0,./data/RAW/MSP-Improv/Video/session2/S07N/T/MSP-IMPROV-S07N-M02-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session2/S07N/T/MSP-IMPROV-S07N-M02-T-MF01.wav,2.135466666666667,session2,T,train
MSP-IMPROV-S11S-M04-T-MF01,It is raining outside.,S,2.222222,3.814815,1,./data/RAW/MSP-Improv/Video/session4/S11S/T/MSP-IMPROV-S11S-M04-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session4/S11S/T/MSP-IMPROV-S11S-M04-T-MF01.wav,2.318983333333333,session4,T,dev
MSP-IMPROV-S02N-M02-T-MF01,I'm quite sure that we will find some way or another .,N,3.133333,3.8,0,./data/RAW/MSP-Improv/Video/session2/S02N/T/MSP-IMPROV-S02N-M02-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session2/S02N/T/MSP-IMPROV-S02N-M02-T-MF01.wav,3.319983333333333,session2,T,train
MSP-IMPROV-S01S-M05-T-MF01,How can I not?,S,2.064516,3.548387,1,./data/RAW/MSP-Improv/Video/session5/S01S/T/MSP-IMPROV-S01S-M05-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session5/S01S/T/MSP-IMPROV-S01S-M05-T-MF01.wav,1.2846166666666667,session5,T,train
MSP-IMPROV-S11N-F06-T-FM01,It is raining outside.,N,2.259259,3.740741,1,./data/RAW/MSP-Improv/Video/session6/S11N/T/MSP-IMPROV-S11N-F06-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session6/S11N/T/MSP-IMPROV-S11N-F06-T-FM01.wav,4.05405,session6,T,dev
MSP-IMPROV-S03S-F04-T-FM01,Although Jorgenson made the pudding.,S,2.407407,3.62963,1,./data/RAW/MSP-Improv/Video/session4/S03S/T/MSP-IMPROV-S03S-F04-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session4/S03S/T/MSP-IMPROV-S03S-F04-T-FM01.wav,2.0854166666666667,session4,T,dev
MSP-IMPROV-S03S-F06-T-FM01,I love Jorgenson made the pudding .,S,1.69697,3.393939,1,./data/RAW/MSP-Improv/Video/session6/S03S/T/MSP-IMPROV-S03S-F06-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session6/S03S/T/MSP-IMPROV-S03S-F06-T-FM01.wav,2.85285,session6,T,dev
MSP-IMPROV-S09H-F06-T-FM01,That's it. The meeting is finished.,H,4.121212,2.848485,0,./data/RAW/MSP-Improv/Video/session6/S09H/T/MSP-IMPROV-S09H-F06-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session6/S09H/T/MSP-IMPROV-S09H-F06-T-FM01.wav,2.886216666666667,session6,T,dev
MSP-IMPROV-S10A-F01-T-FM01,I don't know how she could miss this opportunity.,A,1.862069,2.724138,0,./data/RAW/MSP-Improv/Video/session1/S10A/T/MSP-IMPROV-S10A-F01-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session1/S10A/T/MSP-IMPROV-S10A-F01-T-FM01.wav,2.55255,session1,T,train
MSP-IMPROV-S02N-M05-T-MF01,I'm quite sure that we'll find some way or another .,N,2.617647,3.735294,1,./data/RAW/MSP-Improv/Video/session5/S02N/T/MSP-IMPROV-S02N-M05-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session5/S02N/T/MSP-IMPROV-S02N-M05-T-MF01.wav,3.45345,session5,T,train
MSP-IMPROV-S05S-M03-T-MF01,They're just going to go ahead regardless.,S,1.973684,4.157895,1,./data/RAW/MSP-Improv/Video/session3/S05S/T/MSP-IMPROV-S05S-M03-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session3/S05S/T/MSP-IMPROV-S05S-M03-T-MF01.wav,3.95395,session3,T,train
MSP-IMPROV-S03N-M02-T-MF01,Ella Jorgensen made the pudding.,N,2.92,3.88,0,./data/RAW/MSP-Improv/Video/session2/S03N/T/MSP-IMPROV-S03N-M02-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session2/S03N/T/MSP-IMPROV-S03N-M02-T-MF01.wav,2.318983333333333,session2,T,train
MSP-IMPROV-S05N-F06-T-FM01,They are just going to go ahead regardless.,N,2.444444,3.62963,1,./data/RAW/MSP-Improv/Video/session6/S05N/T/MSP-IMPROV-S05N-F06-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session6/S05N/T/MSP-IMPROV-S05N-F06-T-FM01.wav,3.0864166666666666,session6,T,dev
MSP-IMPROV-S04A-F05-T-FM01,The floor was completely covered.,A,1.965517,2.551724,0,./data/RAW/MSP-Improv/Video/session5/S04A/T/MSP-IMPROV-S04A-F05-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session5/S04A/T/MSP-IMPROV-S04A-F05-T-FM01.wav,4.187516666666666,session5,T,train
MSP-IMPROV-S02H-M01-T-MF01,I'm quite sure that we'll find some way or another.,H,3.444444,3.259259,0,./data/RAW/MSP-Improv/Video/session1/S02H/T/MSP-IMPROV-S02H-M01-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session1/S02H/T/MSP-IMPROV-S02H-M01-T-MF01.wav,3.45345,session1,T,train
MSP-IMPROV-S01N-M03-T-MF01,How can I not?,N,3.0,3.727273,0,./data/RAW/MSP-Improv/Video/session3/S01N/T/MSP-IMPROV-S01N-M03-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session3/S01N/T/MSP-IMPROV-S01N-M03-T-MF01.wav,1.9185833333333333,session3,T,train
MSP-IMPROV-S15A-M05-T-MF01,Only I joined her in the ceremony.,A,2.25,3.166667,0,./data/RAW/MSP-Improv/Video/session5/S15A/T/MSP-IMPROV-S15A-M05-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session5/S15A/T/MSP-IMPROV-S15A-M05-T-MF01.wav,2.886216666666667,session5,T,train
MSP-IMPROV-S10N-M03-T-MF01,I don't know how she could miss this opportunity .,N,2.555556,3.703704,1,./data/RAW/MSP-Improv/Video/session3/S10N/T/MSP-IMPROV-S10N-M03-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session3/S10N/T/MSP-IMPROV-S10N-M03-T-MF01.wav,2.869533333333333,session3,T,train
MSP-IMPROV-S04N-M02-T-MF01,The floor was completely covered.,N,2.869565,3.565217,0,./data/RAW/MSP-Improv/Video/session2/S04N/T/MSP-IMPROV-S04N-M02-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session2/S04N/T/MSP-IMPROV-S04N-M02-T-MF01.wav,1.95195,session2,T,train
MSP-IMPROV-S10A-F03-T-FM01,I don't know how she could miss this opportunity.,A,1.892857,2.785714,0,./data/RAW/MSP-Improv/Video/session3/S10A/T/MSP-IMPROV-S10A-F03-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session3/S10A/T/MSP-IMPROV-S10A-F03-T-FM01.wav,4.05405,session3,T,train
