Dialogue_ID,Utterance_ID,Unique_ID,Utterance,Emotion,target_stress,video_path,audio_path,duration,Speaker,split,word_count
675,3,train_dia675_utt3,No. No no no no no. That's Rodney McDowell. Andie McDowell is the guy from,neutral,0,train_splits/dia675_utt3.mp4,MELD_Audio/train_dia675_utt3.wav,10.92757484919137,Rachel,train,15
675,4,train_dia675_utt4,"Oh, yeah. Ok, thank you.",neutral,0,train_splits/dia675_utt4.mp4,MELD_Audio/train_dia675_utt4.wav,3.9205802894045374,Phoebe,train,5
675,5,train_dia675_utt5,You're welcome.,neutral,0,train_splits/dia675_utt5.mp4,MELD_Audio/train_dia675_utt5.wav,1.9185818437511566,Rachel,train,2
676,0,train_dia676_utt0,is for me not to see you anymore.,sadness,0,train_splits/dia676_utt0.mp4,MELD_Audio/train_dia676_utt0.wav,4.129121794160098,Ross,train,8
676,1,train_dia676_utt1,That's crazy!,surprise,0,train_splits/dia676_utt1.mp4,MELD_Audio/train_dia676_utt1.wav,1.5014988342400355,Rachel,train,2
676,2,train_dia676_utt2,You can't do that!,surprise,0,train_splits/dia676_utt2.mp4,MELD_Audio/train_dia676_utt2.wav,1.0427075237778025,Rachel,train,4
676,3,train_dia676_utt3,What are you going to tell her?,sadness,0,train_splits/dia676_utt3.mp4,MELD_Audio/train_dia676_utt3.wav,2.2939565523111654,Rachel,train,7
676,4,train_dia676_utt4,Oh God.,fear,1,train_splits/dia676_utt4.mp4,MELD_Audio/train_dia676_utt4.wav,2.210539950408941,Rachel,train,2
676,5,train_dia676_utt5,"Ohh, you already agreed to this, haven't you?",sadness,0,train_splits/dia676_utt5.mp4,MELD_Audio/train_dia676_utt5.wav,2.2522482513600535,Rachel,train,8
676,6,train_dia676_utt6,"It's awful I know, I mean, I feel terrible but I have to do this if I want my marriage to work.",sadness,0,train_splits/dia676_utt6.mp4,MELD_Audio/train_dia676_utt6.wav,3.795455386551201,Ross,train,22
676,7,train_dia676_utt7,"And I do, I have to make",sadness,0,train_splits/dia676_utt7.mp4,MELD_Audio/train_dia676_utt7.wav,4.546204803671219,Ross,train,7
676,8,train_dia676_utt8,Ohh! Lucky me! Oh my God! That,surprise,0,train_splits/dia676_utt8.mp4,MELD_Audio/train_dia676_utt8.wav,4.879871211280116,Rachel,train,7
676,9,train_dia676_utt9,You have no idea what a nightmare this has been. This is so hard.,sadness,0,train_splits/dia676_utt9.mp4,MELD_Audio/train_dia676_utt9.wav,5.046704415084564,Ross,train,14
676,10,train_dia676_utt10,"Oh yeah, really? Is it Ross? Yeah? Okay, well let me make this a just a little bit easier for you.",anger,1,train_splits/dia676_utt10.mp4,MELD_Audio/train_dia676_utt10.wav,6.4230783464712635,Rachel,train,21
676,11,train_dia676_utt11,What are you doing?,surprise,0,train_splits/dia676_utt11.mp4,MELD_Audio/train_dia676_utt11.wav,3.9205802894045374,Ross,train,4
676,12,train_dia676_utt12,Storming out!,anger,1,train_splits/dia676_utt12.mp4,MELD_Audio/train_dia676_utt12.wav,0.7924577180711299,Rachel,train,2
676,13,train_dia676_utt13,"Rachel, this is your apartment.",neutral,0,train_splits/dia676_utt13.mp4,MELD_Audio/train_dia676_utt13.wav,1.3763739313866994,Ross,train,5
676,14,train_dia676_utt14,"Yeah, well that's how mad I am!!",anger,1,train_splits/dia676_utt14.mp4,MELD_Audio/train_dia676_utt14.wav,2.8361644646756226,Rachel,train,7
677,0,train_dia677_utt0,These little women. Wow!,surprise,0,train_splits/dia677_utt0.mp4,MELD_Audio/train_dia677_utt0.wav,4.212538396062322,Joey,train,4
677,1,train_dia677_utt1,"Your liking it, huh?",neutral,0,train_splits/dia677_utt1.mp4,MELD_Audio/train_dia677_utt1.wav,1.0844158247289146,Chandler,train,4
677,2,train_dia677_utt2,Oh yeah! Amy just burned Jo's manuscript. I don't see how he could ever forgive her.,joy,0,train_splits/dia677_utt2.mp4,MELD_Audio/train_dia677_utt2.wav,5.880870434106806,Joey,train,16
677,3,train_dia677_utt3,"Umm, Jo's a girl, it's short for Josephine.",neutral,0,train_splits/dia677_utt3.mp4,MELD_Audio/train_dia677_utt3.wav,3.002997668480071,Ross,train,8
678,0,train_dia678_utt0,Chandler.,neutral,0,train_splits/dia678_utt0.mp4,MELD_Audio/train_dia678_utt0.wav,0.5004996114133452,Phoebe,train,1
678,1,train_dia678_utt1,Hi.,neutral,0,train_splits/dia678_utt1.mp4,MELD_Audio/train_dia678_utt1.wav,0.5839162133155694,Chandler,train,1
678,2,train_dia678_utt2,Hi.,neutral,0,train_splits/dia678_utt2.mp4,MELD_Audio/train_dia678_utt2.wav,1.1261241256800267,Frank,train,1
678,3,train_dia678_utt3,Joey.,neutral,0,train_splits/dia678_utt3.mp4,MELD_Audio/train_dia678_utt3.wav,0.1251249028533363,Phoebe,train,1
678,4,train_dia678_utt4,Hey-hey!,joy,0,train_splits/dia678_utt4.mp4,MELD_Audio/train_dia678_utt4.wav,0.7090411161689056,Joey,train,1
678,5,train_dia678_utt5,Hey.,neutral,0,train_splits/dia678_utt5.mp4,MELD_Audio/train_dia678_utt5.wav,1.2929573294844752,Frank,train,1
678,6,train_dia678_utt6,This is Monica.,neutral,0,train_splits/dia678_utt6.mp4,MELD_Audio/train_dia678_utt6.wav,1.1261241256800267,Phoebe,train,3
678,7,train_dia678_utt7,Whoa!,surprise,0,train_splits/dia678_utt7.mp4,MELD_Audio/train_dia678_utt7.wav,1.4597905332889234,Frank,train,1
678,8,train_dia678_utt8,And this is Rachel.,neutral,0,train_splits/dia678_utt8.mp4,MELD_Audio/train_dia678_utt8.wav,1.1678324266311388,Phoebe,train,4
678,9,train_dia678_utt9,Hi!,joy,0,train_splits/dia678_utt9.mp4,MELD_Audio/train_dia678_utt9.wav,0.5004996114133452,Rachel,train,1
678,10,train_dia678_utt10,Whoa!!,surprise,0,train_splits/dia678_utt10.mp4,MELD_Audio/train_dia678_utt10.wav,1.5432071351911476,Frank,train,1
678,11,train_dia678_utt11,I'm gonna get coffee.,neutral,0,train_splits/dia678_utt11.mp4,MELD_Audio/train_dia678_utt11.wav,1.5849154361422597,Phoebe,train,4
678,12,train_dia678_utt12,"Hey, how do you guys get anything done?",joy,0,train_splits/dia678_utt12.mp4,MELD_Audio/train_dia678_utt12.wav,3.002997668480071,Frank,train,8
678,13,train_dia678_utt13,"We don't, really.",neutral,0,train_splits/dia678_utt13.mp4,MELD_Audio/train_dia678_utt13.wav,1.8768735428000445,Chandler,train,3
678,14,train_dia678_utt14,"Well, so, now, do you guys have a lot of big plans?",neutral,0,train_splits/dia678_utt14.mp4,MELD_Audio/train_dia678_utt14.wav,1.9602901447022687,Rachel,train,12
678,15,train_dia678_utt15,"Oh yeah! Yeah, no, we're gonna connect, y'know bond, and everything.",joy,0,train_splits/dia678_utt15.mp4,MELD_Audio/train_dia678_utt15.wav,3.9205802894045374,Phoebe,train,11
678,16,train_dia678_utt16,"Yeah, I was thinking that maybe we could go down to Time Square and pick up some ninja stars.",neutral,0,train_splits/dia678_utt16.mp4,MELD_Audio/train_dia678_utt16.wav,4.796454609377891,Frank,train,19
678,17,train_dia678_utt17,"And, oh, um, my friend Larry, he wants me to take a picture of a hooker.",neutral,0,train_splits/dia678_utt17.mp4,MELD_Audio/train_dia678_utt17.wav,4.0457051922578735,Frank,train,16
678,18,train_dia678_utt18,"You know, we don't really take advantage of living in the city.",neutral,0,train_splits/dia678_utt18.mp4,MELD_Audio/train_dia678_utt18.wav,3.0447059694311833,Chandler,train,12
679,0,train_dia679_utt0,"Okay, Chandler!",neutral,0,train_splits/dia679_utt0.mp4,MELD_Audio/train_dia679_utt0.wav,1.1261241256800267,Rachel,train,2
679,1,train_dia679_utt1,Okay.,neutral,0,train_splits/dia679_utt1.mp4,MELD_Audio/train_dia679_utt1.wav,0.2919581066577847,Chandler,train,1
679,2,train_dia679_utt2,"And your horoscope says, ""On the fifth a special someone is going to give you a gift.""",joy,0,train_splits/dia679_utt2.mp4,MELD_Audio/train_dia679_utt2.wav,5.505495725546798,Rachel,train,17
679,3,train_dia679_utt3,"Oh, well thank you in advance.",joy,0,train_splits/dia679_utt3.mp4,MELD_Audio/train_dia679_utt3.wav,2.6276229599200622,Chandler,train,6
679,4,train_dia679_utt4,"Op, but the twelfth brings a lover's spat.",surprise,0,train_splits/dia679_utt4.mp4,MELD_Audio/train_dia679_utt4.wav,8.633618296880204,Rachel,train,8
679,5,train_dia679_utt5,"Oh, wait and on the nineteenth a secret crush announces itself.",surprise,0,train_splits/dia679_utt5.mp4,MELD_Audio/train_dia679_utt5.wav,4.713038007475667,Rachel,train,11
679,6,train_dia679_utt6,Hey guys!,neutral,0,train_splits/dia679_utt6.mp4,MELD_Audio/train_dia679_utt6.wav,0.417083009511121,Joey,train,2
679,7,train_dia679_utt7,Hey!!,joy,0,train_splits/dia679_utt7.mp4,MELD_Audio/train_dia679_utt7.wav,0.8758743199733541,Chandler,train,1
679,8,train_dia679_utt8,Oh my God! It's Joey Tribbiani of Mac and C.H.E.E.S.E.!!!!!!!,surprise,0,train_splits/dia679_utt8.mp4,MELD_Audio/train_dia679_utt8.wav,2.3773731542133896,Rachel,train,10
679,9,train_dia679_utt9,Oh that's right. It's your first day! So are you psyched to fight fake crime with your robot sidekick?,joy,0,train_splits/dia679_utt9.mp4,MELD_Audio/train_dia679_utt9.wav,5.130121016986788,Chandler,train,19
679,10,train_dia679_utt10,Am I psyched? The lead in my own TV series? I've dreamed about this for years! Why have I not been preparing?!,joy,0,train_splits/dia679_utt10.mp4,MELD_Audio/train_dia679_utt10.wav,7.674327375004626,Joey,train,22
679,11,train_dia679_utt11,"No! Joey, you're going to be great!",neutral,0,train_splits/dia679_utt11.mp4,MELD_Audio/train_dia679_utt11.wav,2.2522482513600535,Phoebe,train,7
679,12,train_dia679_utt12,"But I got to act with a robot Pheebs, and-and I don't know anything about technology!",fear,1,train_splits/dia679_utt12.mp4,MELD_Audio/train_dia679_utt12.wav,3.6703304836978647,Joey,train,16
679,13,train_dia679_utt13,I can't even use Chandler's computer except to find porn!,anger,1,train_splits/dia679_utt13.mp4,MELD_Audio/train_dia679_utt13.wav,2.961289367528959,Joey,train,10
679,14,train_dia679_utt14,And-and that's only cause it's right there when you turn it on!,anger,1,train_splits/dia679_utt14.mp4,MELD_Audio/train_dia679_utt14.wav,2.961289367528959,Joey,train,12
679,15,train_dia679_utt15,I think our lover's spat will start a little early this month.,anger,1,train_splits/dia679_utt15.mp4,MELD_Audio/train_dia679_utt15.wav,2.877872765626735,Monica,train,12
679,16,train_dia679_utt16,I'll be waiting.,neutral,0,train_splits/dia679_utt16.mp4,MELD_Audio/train_dia679_utt16.wav,1.2929573294844752,Phoebe,train,3
680,0,train_dia680_utt0,"Now, this is last minute so I want to apologize for the mess. Okay?",joy,0,train_splits/dia680_utt0.mp4,MELD_Audio/train_dia680_utt0.wav,2.752747862773399,Monica,train,14
680,1,train_dia680_utt1,Oh my God! It sure didn't look this way when I lived here.,surprise,0,train_splits/dia680_utt1.mp4,MELD_Audio/train_dia680_utt1.wav,4.003996891306762,Rachel,train,13
680,2,train_dia680_utt2,I know!,surprise,0,train_splits/dia680_utt2.mp4,MELD_Audio/train_dia680_utt2.wav,1.4597905332889234,Monica,train,2
680,3,train_dia680_utt3,"Now look, there's only one problem though.",joy,0,train_splits/dia680_utt3.mp4,MELD_Audio/train_dia680_utt3.wav,1.3346656304355873,Monica,train,7
680,4,train_dia680_utt4,"There's only room for one, so I guess one of you will have to stay at Joey's.",neutral,0,train_splits/dia680_utt4.mp4,MELD_Audio/train_dia680_utt4.wav,3.795455386551201,Monica,train,17
680,5,train_dia680_utt5,"Well, since the fire was kinda my fault I guess you should get to stay here.",sadness,0,train_splits/dia680_utt5.mp4,MELD_Audio/train_dia680_utt5.wav,4.129121794160098,Phoebe,train,16
680,6,train_dia680_utt6,"Hey! Hey-hey, now this was no one's fault Pheebs. Okay? It was an accident.",neutral,0,train_splits/dia680_utt6.mp4,MELD_Audio/train_dia680_utt6.wav,4.671329706524555,Rachel,train,14
680,7,train_dia680_utt7,"Well no, it was my fault so you should get the nice room.",neutral,0,train_splits/dia680_utt7.mp4,MELD_Audio/train_dia680_utt7.wav,2.127123348506717,Phoebe,train,13
680,8,train_dia680_utt8,Okay!,joy,0,train_splits/dia680_utt8.mp4,MELD_Audio/train_dia680_utt8.wav,2.3356648532622777,Rachel,train,1
680,9,train_dia680_utt9,So Rach!,joy,0,train_splits/dia680_utt9.mp4,MELD_Audio/train_dia680_utt9.wav,0.5422079123644573,Monica,train,2
680,10,train_dia680_utt10,You're the first guest at Hotel Monica!,joy,0,train_splits/dia680_utt10.mp4,MELD_Audio/train_dia680_utt10.wav,1.7517486399467082,Monica,train,7
680,11,train_dia680_utt11,"Umm, you'll just have to tell me how you like your eggs in the morning.",neutral,0,train_splits/dia680_utt11.mp4,MELD_Audio/train_dia680_utt11.wav,2.127123348506717,Monica,train,15
680,12,train_dia680_utt12,"And I thought I would bring them to you, y'know, in bed.",neutral,0,train_splits/dia680_utt12.mp4,MELD_Audio/train_dia680_utt12.wav,2.085415047555605,Monica,train,12
680,13,train_dia680_utt13,"Oh, you have been through so much.",sadness,0,train_splits/dia680_utt13.mp4,MELD_Audio/train_dia680_utt13.wav,1.5849154361422597,Monica,train,7
680,14,train_dia680_utt14,I have.,sadness,0,train_splits/dia680_utt14.mp4,MELD_Audio/train_dia680_utt14.wav,1.0427075237778025,Rachel,train,2
681,0,train_dia681_utt0,This is just Bactine. It won't hurt.,neutral,0,train_splits/dia681_utt0.mp4,MELD_Audio/train_dia681_utt0.wav,2.8361644646756226,Monica,train,7
681,1,train_dia681_utt1,"Sorry, that was wax.",neutral,0,train_splits/dia681_utt1.mp4,MELD_Audio/train_dia681_utt1.wav,2.3356648532622777,Joey,train,4
681,2,train_dia681_utt2,"Oh, poor little Tooty is scared to death. We should find his owner.",sadness,0,train_splits/dia681_utt2.mp4,MELD_Audio/train_dia681_utt2.wav,3.2532474741867436,Phoebe,train,13
681,3,train_dia681_utt3,Why don't we just put 'poor little Tooty' out in the hall?,disgust,0,train_splits/dia681_utt3.mp4,MELD_Audio/train_dia681_utt3.wav,2.3356648532622777,Ross,train,12
681,4,train_dia681_utt4,During a blackout? He'd get trampled!,sadness,0,train_splits/dia681_utt4.mp4,MELD_Audio/train_dia681_utt4.wav,2.752747862773399,Rachel,train,6
681,5,train_dia681_utt5,Yeah?,neutral,0,train_splits/dia681_utt5.mp4,MELD_Audio/train_dia681_utt5.wav,1.0427075237778025,Ross,train,1
682,0,train_dia682_utt0,"Ben, I want you to know that there may be some times when I may not be around, like this.",sadness,0,train_splits/dia682_utt0.mp4,MELD_Audio/train_dia682_utt0.wav,7.966285481662411,Ross,train,20
682,1,train_dia682_utt1,"But I'll still always come back, like this.",neutral,0,train_splits/dia682_utt1.mp4,MELD_Audio/train_dia682_utt1.wav,5.588912327449021,Ross,train,8
682,2,train_dia682_utt2,"And sometimes I may be away longer, like this.",neutral,0,train_splits/dia682_utt2.mp4,MELD_Audio/train_dia682_utt2.wav,5.714037230302358,Ross,train,9
682,3,train_dia682_utt3,"But I'll still always come back, like this.",neutral,0,train_splits/dia682_utt3.mp4,MELD_Audio/train_dia682_utt3.wav,7.0487028607379445,Ross,train,8
682,4,train_dia682_utt4,"And sometimes, I'll want you to steal third, and I'll go like this.",neutral,0,train_splits/dia682_utt4.mp4,MELD_Audio/train_dia682_utt4.wav,5.046704415084564,Chandler,train,13
682,5,train_dia682_utt5,He is so amazing.,joy,0,train_splits/dia682_utt5.mp4,MELD_Audio/train_dia682_utt5.wav,1.9602901447022687,Monica,train,4
682,6,train_dia682_utt6,"Oh, I know. Look at him.",joy,0,train_splits/dia682_utt6.mp4,MELD_Audio/train_dia682_utt6.wav,2.460789756115614,Rachel,train,6
682,7,train_dia682_utt7,"Ben, Ben, hey Ben. Nothing. I don't think that's his name.",neutral,0,train_splits/dia682_utt7.mp4,MELD_Audio/train_dia682_utt7.wav,9.259242811146887,Joey,train,11
682,8,train_dia682_utt8,"Oh, look, look, he's closing his eyes. Look, he's opening his eyes.",joy,0,train_splits/dia682_utt8.mp4,MELD_Audio/train_dia682_utt8.wav,3.1281225713334075,Phoebe,train,12
682,9,train_dia682_utt9,"He doesn't do much, does he?",neutral,0,train_splits/dia682_utt9.mp4,MELD_Audio/train_dia682_utt9.wav,2.460789756115614,Joey,train,6
682,10,train_dia682_utt10,"No, this is pretty much it.",neutral,0,train_splits/dia682_utt10.mp4,MELD_Audio/train_dia682_utt10.wav,2.8361644646756226,Ross,train,6
682,11,train_dia682_utt11,You guys wanna get some coffee?,neutral,0,train_splits/dia682_utt11.mp4,MELD_Audio/train_dia682_utt11.wav,1.1261241256800267,Rachel,train,6
682,12,train_dia682_utt12,Yeah.,neutral,0,train_splits/dia682_utt12.mp4,MELD_Audio/train_dia682_utt12.wav,2.0437067466044927,All,train,1
682,13,train_dia682_utt13,"All right, I'll see you guys later.",neutral,0,train_splits/dia682_utt13.mp4,MELD_Audio/train_dia682_utt13.wav,2.460789756115614,Ross,train,7
682,14,train_dia682_utt14,"Oh, look, he's closing his eyes again.",neutral,0,train_splits/dia682_utt14.mp4,MELD_Audio/train_dia682_utt14.wav,2.8361644646756226,Phoebe,train,7
683,0,train_dia683_utt0,"Come on, they're gonna love you.",joy,0,train_splits/dia683_utt0.mp4,MELD_Audio/train_dia683_utt0.wav,1.5432071351911476,Ross,train,6
684,0,train_dia684_utt0,"Well, thank you for lunch.",neutral,0,train_splits/dia684_utt0.mp4,MELD_Audio/train_dia684_utt0.wav,2.001998445653381,Chandler,train,5
684,1,train_dia684_utt1,"What? Wait a minute, I didn't pay, I thought you paid!",neutral,0,train_splits/dia684_utt1.mp4,MELD_Audio/train_dia684_utt1.wav,2.001998445653381,Rachel,train,11
684,2,train_dia684_utt2,So apparently we just don't pay for food anymore. Do you see what I see?,neutral,0,train_splits/dia684_utt2.mp4,MELD_Audio/train_dia684_utt2.wav,8.591909995929093,Chandler,train,15
685,0,train_dia685_utt0,How did it go?,neutral,0,train_splits/dia685_utt0.mp4,MELD_Audio/train_dia685_utt0.wav,0.7507494171200177,Monica,train,4
685,1,train_dia685_utt1,Had the money in the wrong hand.,neutral,0,train_splits/dia685_utt1.mp4,MELD_Audio/train_dia685_utt1.wav,2.210539950408941,Chandler,train,7
686,0,train_dia686_utt0,"All right, I'm gonna go steam my wedding dress okay? Who wants the responsibility of making sure nothing happens to it?",neutral,0,train_splits/dia686_utt0.mp4,MELD_Audio/train_dia686_utt0.wav,4.879871211280116,Monica,train,21
686,1,train_dia686_utt1,I'll do it.,neutral,0,train_splits/dia686_utt1.mp4,MELD_Audio/train_dia686_utt1.wav,0.8758743199733541,Rachel,train,3
686,2,train_dia686_utt2,Who wants it? Anybody?,neutral,0,train_splits/dia686_utt2.mp4,MELD_Audio/train_dia686_utt2.wav,1.8768735428000445,Monica,train,4
686,3,train_dia686_utt3,I said I'll do it!,anger,1,train_splits/dia686_utt3.mp4,MELD_Audio/train_dia686_utt3.wav,2.3356648532622777,Rachel,train,5
686,4,train_dia686_utt4,"Nobody wants to do it? All right, I'll do it myself.",disgust,0,train_splits/dia686_utt4.mp4,MELD_Audio/train_dia686_utt4.wav,6.631619851226824,Monica,train,11
686,5,train_dia686_utt5,Monica! I'm not gonna screw it up!,anger,1,train_splits/dia686_utt5.mp4,MELD_Audio/train_dia686_utt5.wav,4.0457051922578735,Rachel,train,7
686,6,train_dia686_utt6,"You're right, I'm sorry.",sadness,0,train_splits/dia686_utt6.mp4,MELD_Audio/train_dia686_utt6.wav,1.9602901447022687,Monica,train,4
686,7,train_dia686_utt7,Actually you were a big help tonight.,joy,0,train_splits/dia686_utt7.mp4,MELD_Audio/train_dia686_utt7.wav,1.668332038044484,Monica,train,7
686,8,train_dia686_utt8,"Yeah, and thanks for putting my grandmother in the cab and making sure she got to the hotel safely.",neutral,0,train_splits/dia686_utt8.mp4,MELD_Audio/train_dia686_utt8.wav,3.5869138817956405,Monica,train,19
686,9,train_dia686_utt9,Well of course that is what I'm here for!,joy,0,train_splits/dia686_utt9.mp4,MELD_Audio/train_dia686_utt9.wav,2.6693312608711746,Rachel,train,9
686,10,train_dia686_utt10,Okay. Sorry.,neutral,0,train_splits/dia686_utt10.mp4,MELD_Audio/train_dia686_utt10.wav,0.3753747085600089,Monica,train,2
686,11,train_dia686_utt11,Ugh! What grandmother?,surprise,0,train_splits/dia686_utt11.mp4,MELD_Audio/train_dia686_utt11.wav,1.5432071351911476,Rachel,train,3
687,0,train_dia687_utt0,"Hi. Tag, I have a conference call today is that correct?",neutral,0,train_splits/dia687_utt0.mp4,MELD_Audio/train_dia687_utt0.wav,3.37837237704008,Rachel,train,11
687,1,train_dia687_utt1,"Yes, at 4:00.",neutral,0,train_splits/dia687_utt1.mp4,MELD_Audio/train_dia687_utt1.wav,1.7934569408978203,Tag,train,3
687,2,train_dia687_utt2,"Okay, thank you.",neutral,0,train_splits/dia687_utt2.mp4,MELD_Audio/train_dia687_utt2.wav,0.6673328152177936,Rachel,train,3
687,3,train_dia687_utt3,That'll be all.,neutral,0,train_splits/dia687_utt3.mp4,MELD_Audio/train_dia687_utt3.wav,0.6256245142666815,Rachel,train,3
687,4,train_dia687_utt4,Wait!,surprise,0,train_splits/dia687_utt4.mp4,MELD_Audio/train_dia687_utt4.wav,0.5422079123644573,Rachel,train,1
687,5,train_dia687_utt5,Wait!,surprise,0,train_splits/dia687_utt5.mp4,MELD_Audio/train_dia687_utt5.wav,0.5004996114133452,Rachel,train,1
687,6,train_dia687_utt6,Did you see that?,surprise,0,train_splits/dia687_utt6.mp4,MELD_Audio/train_dia687_utt6.wav,1.0427075237778025,Rachel,train,4
687,7,train_dia687_utt7,That mail guy had no idea there was something going on between us.,surprise,0,train_splits/dia687_utt7.mp4,MELD_Audio/train_dia687_utt7.wav,3.1281225713334075,Rachel,train,13
688,0,train_dia688_utt0,"You've seen my huge stack of porn, right?",neutral,0,train_splits/dia688_utt0.mp4,MELD_Audio/train_dia688_utt0.wav,2.5859146589689503,Joey,train,8
689,0,train_dia689_utt0,"Hey Monica, it's Chip.",neutral,0,train_splits/dia689_utt0.mp4,MELD_Audio/train_dia689_utt0.wav,1.9602901447022687,Chip,train,4
689,1,train_dia689_utt1,Yes.,joy,0,train_splits/dia689_utt1.mp4,MELD_Audio/train_dia689_utt1.wav,0.2085415047555605,Monica,train,1
689,2,train_dia689_utt2,Who's Chip?,neutral,0,train_splits/dia689_utt2.mp4,MELD_Audio/train_dia689_utt2.wav,1.0844158247289146,Ross,train,2
689,3,train_dia689_utt3,Shhh!,neutral,0,train_splits/dia689_utt3.mp4,MELD_Audio/train_dia689_utt3.wav,0.2085415047555605,Monica,train,1
689,4,train_dia689_utt4,"Good runnin' into you at the bank today, so ah, here's my number, 555-9323. Give me a call. Later.",neutral,0,train_splits/dia689_utt4.mp4,MELD_Audio/train_dia689_utt4.wav,5.505495725546798,Chip,train,19
689,5,train_dia689_utt5,"Chip, is Chip Matthews.",neutral,0,train_splits/dia689_utt5.mp4,MELD_Audio/train_dia689_utt5.wav,2.2939565523111654,Monica,train,4
689,6,train_dia689_utt6,The guy who took Rachel to the prom? Why is he calling you?,surprise,0,train_splits/dia689_utt6.mp4,MELD_Audio/train_dia689_utt6.wav,7.465785870249066,Ross,train,13
689,7,train_dia689_utt7,"Cause I ran into him at the bank, he is still soo cute.",joy,0,train_splits/dia689_utt7.mp4,MELD_Audio/train_dia689_utt7.wav,3.9205802894045374,Monica,train,13
689,8,train_dia689_utt8,"Monica, you're so lucky! He's like the most popular guy in school!!",joy,0,train_splits/dia689_utt8.mp4,MELD_Audio/train_dia689_utt8.wav,3.712038784648977,Ross,train,12
689,9,train_dia689_utt9,"I know!! Chip? Hi! It's Monica. Kay. Kay. Okay. Okay, good-bye. Oh my God, we just had",joy,0,train_splits/dia689_utt9.mp4,MELD_Audio/train_dia689_utt9.wav,14.097405721475889,Monica,train,17
689,10,train_dia689_utt10,I was just leaving.,neutral,0,train_splits/dia689_utt10.mp4,MELD_Audio/train_dia689_utt10.wav,2.1688316494578292,Ross,train,4
689,11,train_dia689_utt11,"Good! Cause I've got a product report to read, it's like eight pages, I hope I don't fall asleep.",neutral,0,train_splits/dia689_utt11.mp4,MELD_Audio/train_dia689_utt11.wav,5.75574553125347,Rachel,train,19
689,12,train_dia689_utt12,Why? Did you write it?,neutral,0,train_splits/dia689_utt12.mp4,MELD_Audio/train_dia689_utt12.wav,1.2929573294844752,Ross,train,5
689,13,train_dia689_utt13,"Wow! Look at that, Chip Matthews called. I wonder what he wants?",surprise,0,train_splits/dia689_utt13.mp4,MELD_Audio/train_dia689_utt13.wav,4.6296214055734435,Rachel,train,12
689,14,train_dia689_utt14,"Well ah, actually...",neutral,0,train_splits/dia689_utt14.mp4,MELD_Audio/train_dia689_utt14.wav,1.5014988342400355,Ross,train,3
690,0,train_dia690_utt0,Here's your tea Phoebe.,neutral,0,train_splits/dia690_utt0.mp4,MELD_Audio/train_dia690_utt0.wav,2.127123348506717,Monica,train,4
690,1,train_dia690_utt1,"It's so good. Oh, thanks.",joy,0,train_splits/dia690_utt1.mp4,MELD_Audio/train_dia690_utt1.wav,4.9632878131823395,Phoebe,train,5
690,2,train_dia690_utt2,Good.,joy,0,train_splits/dia690_utt2.mp4,MELD_Audio/train_dia690_utt2.wav,0.3753747085600089,Rachel,train,1
690,3,train_dia690_utt3,I'm so glad you liked it.,joy,0,train_splits/dia690_utt3.mp4,MELD_Audio/train_dia690_utt3.wav,2.5859146589689503,Monica,train,6
690,4,train_dia690_utt4,Oh!,surprise,0,train_splits/dia690_utt4.mp4,MELD_Audio/train_dia690_utt4.wav,0.5839162133155694,Phoebe,train,1
690,5,train_dia690_utt5,What?!,surprise,0,train_splits/dia690_utt5.mp4,MELD_Audio/train_dia690_utt5.wav,0.834166019022242,Monica,train,1
690,6,train_dia690_utt6,What?! She made the tea!,surprise,0,train_splits/dia690_utt6.mp4,MELD_Audio/train_dia690_utt6.wav,2.0437067466044927,Rachel,train,5
690,7,train_dia690_utt7,"Oh! No, I-I think I just had a contraction.",surprise,0,train_splits/dia690_utt7.mp4,MELD_Audio/train_dia690_utt7.wav,2.6276229599200622,Phoebe,train,9
690,8,train_dia690_utt8,You what?,surprise,0,train_splits/dia690_utt8.mp4,MELD_Audio/train_dia690_utt8.wav,0.4587913104622331,Rachel,train,2
690,9,train_dia690_utt9,Oh my God!,surprise,0,train_splits/dia690_utt9.mp4,MELD_Audio/train_dia690_utt9.wav,0.6256245142666815,Monica,train,3
691,0,train_dia691_utt0,I like her. She sees smart.,joy,0,train_splits/dia691_utt0.mp4,MELD_Audio/train_dia691_utt0.wav,2.752747862773399,Mr. Burgin,train,6
692,0,train_dia692_utt0,"I've no idea, could be. Listen, I'm sorry I had to work tonight.",sadness,0,train_splits/dia692_utt0.mp4,MELD_Audio/train_dia692_utt0.wav,2.5859146589689503,Ross,train,13
692,1,train_dia692_utt1,"Oh it's OK. You were worth the wait, and I don't just mean tonight.",neutral,0,train_splits/dia692_utt1.mp4,MELD_Audio/train_dia692_utt1.wav,5.505495725546798,Rachel,train,14
693,0,train_dia693_utt0,I have actually,neutral,0,train_splits/dia693_utt0.mp4,MELD_Audio/train_dia693_utt0.wav,2.6276229599200622,Joey,train,3
693,1,train_dia693_utt1,": Yeah, well your friends are in violation of it.",neutral,0,train_splits/dia693_utt1.mp4,MELD_Audio/train_dia693_utt1.wav,1.8768735428000445,Mr. Treeger,train,10
693,2,train_dia693_utt2,"I've been a nice guy up until now, but uh, I don't need this grief.",anger,1,train_splits/dia693_utt2.mp4,MELD_Audio/train_dia693_utt2.wav,3.420080677991192,Mr. Treeger,train,15
